Story Points,Epic Size,Story Cycle Time (Bus. Days),Story Lead Time (Bus. Days),Epic Cycle Time (Bus. Days),Epic Lead Time (Bus. Days),Feature Cycle Time (Bus. Days),Feature Lead Time (Bus. Days),Theme Cycle Time (Bus. Days),Theme Lead Time (Bus. Days),To Do,Data analysis,Ready for Dev,In Progress,In Dev,In Test,Test Failed,In Review,Blocked,Ready for Test,Story Done
3,11,1,11,35,38,149,160,219,223,11,0,0,1,0,0,0,0,0,0,31
3,43,1,11,146,150,149,160,219,223,11,0,0,1,0,0,0,0,0,0,31
3,24,1,11,55,66,149,160,219,223,11,0,0,1,0,0,0,0,0,0,31
3,22,11,11,113,118,149,160,219,223,1,0,0,11,0,0,0,0,0,0,31
3,30,10,11,149,154,149,160,219,223,2,0,0,10,0,0,0,0,0,0,31
3,15,1,8,60,59,149,160,219,223,10,0,0,-2,0,0,0,0,0,0,31
5,31,15,20,99,99,149,160,219,223,6,0,0,7.5,0,0,0,1,0,0,22
3,9,39,40,51,53,149,160,219,223,2,0,0,9,0,0,0,11.5,0,0,1
1,31,5,11,99,99,149,160,219,223,6,0,0,5,0,0,0,0,0,0,31
3,8,1,8,19,24,149,160,219,223,10,0,0,-2,0,0,0,0,0,0,31
3,16,10,8,45,49,149,160,219,223,1,0,0,10,0,0,0,0,0,0,31
3,8,1,8,38,52,149,160,219,223,10,0,0,-2,0,0,0,0,0,0,31
0,84,1,11,53,98,149,160,219,223,11,0,0,1,0,0,0,0,0,0,31
0,24,1,11,55,66,149,160,219,223,11,0,0,1,0,0,0,0,0,0,31
3,9,6,11,51,53,149,160,219,223,5,0,0,3.5,0,0,0,0,0,0,31
3,14,1,11,82,86,149,160,219,223,10,0,0,1,0,0,0,0,0,0,31
3,22,6,11,83,91,149,160,219,223,5,0,0,6,0,0,0,0,0,0,31
0,15,6,11,60,59,149,160,219,223,5,0,0,6,0,0,0,0,0,0,31
5,6,6,11,45,56,149,160,219,223,5,0,0,6,0,0,0,0,0,0,31
3,78,1,13,145,155,149,160,219,223,11,0,0,1,0,0,0,0,0,0,31
3,27,7,13,130,142,149,160,219,223,4,0,0,7,0,0,0,0,0,0,31
0,8,7,13,38,52,149,160,219,223,4,0,0,7,0,0,0,0,0,0,31
0,84,7,13,53,98,149,160,219,223,4,0,0,7,0,0,0,0,0,0,31
0,84,18,24,53,98,149,160,219,223,4,0,0,7,0,0,0,11,0,0,20
0,8,7,13,19,24,149,160,219,223,4,0,0,7,0,0,0,0,0,0,31
0,43,16,16,146,150,149,160,219,223,1,0,0,16,0,0,0,0,0,0,25
3,84,19,20,53,98,149,160,219,223,2,0,0,19,0,0,0,0,0,0,21
5,4,8,8,35,41,149,160,219,223,2,0,0,8,0,0,0,0,0,0,31
0,78,8,10,145,155,149,160,219,223,3,0,0,8,0,0,0,0,0,0,140
5,31,8,8,99,99,149,160,219,223,2,0,0,8,0,0,0,0,0,0,31
5,16,8,8,45,49,149,160,219,223,2,0,0,8,0,0,0,0,0,0,31
3,84,8,8,53,98,149,160,219,223,2,0,0,8,0,0,0,0,0,0,31
3,20,8,10,61,72,149,160,219,223,2,0,0,8,0,0,0,0,0,0,31
0,84,6,6,53,98,149,160,219,223,2,0,0,6,0,0,0,0,0,0,31
3,20,5,40,75,86,149,160,219,223,32,0,0,5,0,0,0,0,0,0,122
1,20,3,20,61,72,149,160,219,223,15,0,0,3,0,0,0,0,0,0,21
0,84,1,5,53,98,149,160,219,223,7,0,0,1,0,0,0,0,0,0,31
2,84,20,35,53,98,149,160,219,223,16,0,0,20,0,0,0,0,0,0,1
3,78,1,1,145,155,149,160,219,223,2,0,0,1,0,0,0,0,0,0,31
0,84,1,14,53,98,149,160,219,223,14,0,0,1,0,0,0,0,0,0,21
0,5,4,21,36,42,149,160,219,223,18,0,0,4,0,0,0,0,0,0,12
3,20,7,11,61,72,149,160,219,223,5,0,0,7,0,0,0,0,0,0,21
0,27,1,4,130,142,149,160,219,223,2,0,0,1,0,0,0,0,0,0,31
1,16,11,14,45,49,149,160,219,223,2,0,0,11,0,0,0,0,0,0,21
0,78,1,11,145,155,149,160,219,223,11,0,0,1,0,0,0,0,0,0,139
1,11,5,10,134,145,149,160,219,223,6,0,0,5,0,0,0,0,0,0,22
5,14,5,10,78,91,149,160,219,223,6,0,0,5,0,0,0,0,0,0,22
1,5,5,10,43,45,149,160,219,223,6,0,0,5,0,0,0,0,0,0,22
3,24,1,8,55,66,149,160,219,223,6,0,0,1,0,0,0,0,0,0,26
3,24,5,10,55,66,149,160,219,223,6,0,0,5,0,0,0,0,0,0,22
3,84,1,4,53,98,149,160,219,223,4,0,0,1,0,0,0,0,0,0,28
0,42,7,21,122,131,149,160,219,223,15,0,0,7,0,0,0,0,0,0,131
3,43,24,30,146,150,149,160,219,223,7,0,0,24,0,0,0,0,0,0,2
3,24,1,9,55,66,149,160,219,223,7,0,0,1,0,0,0,0,0,0,25
3,5,27,30,36,42,149,160,219,223,3,0,0,27,0,0,0,0,0,0,1
3,14,26,29,82,86,149,160,219,223,3,0,0,26,0,0,0,0,0,0,3
3,14,9,10,78,91,149,160,219,223,2,0,0,9,0,0,0,0,0,0,21
3,30,6,10,149,154,149,160,219,223,4,0,0,6,0,0,0,0,0,0,22
0,84,6,10,53,98,149,160,219,223,4,0,0,6,0,0,0,0,0,0,22
0,24,9,10,55,66,149,160,219,223,2,0,0,9,0,0,0,0,0,0,21
3,84,8,10,53,98,149,160,219,223,3,0,0,8,0,0,0,0,0,0,21
0,2,9,14,9,14,149,160,219,223,5,0,0,9,0,0,0,0,0,0,130
3,8,15,20,38,52,149,160,219,223,5,0,0,15,0,0,0,0,0,0,11
3,16,15,20,45,49,149,160,219,223,5,0,0,13,0,0,0,0,0,0,1
3,84,10,16,53,98,149,160,219,223,7,0,0,10,0,0,0,0,0,0,16
0,20,1,10,61,72,149,160,219,223,10,0,0,1,0,0,0,0,0,0,21
0,7,3,6,11,16,149,160,219,223,5,0,0,3,0,0,0,0,0,0,21
0,17,8,15,84,93,149,160,219,223,6,0,0,8,0,0,0,0,0,0,131
0,84,1,9,53,98,149,160,219,223,9,0,0,1,0,0,0,0,0,0,21
0,11,1,15,134,145,149,160,219,223,15,0,0,1,0,0,0,0,0,0,14
3,78,1,9,145,155,149,160,219,223,9,0,0,1,0,0,0,0,0,0,10.5
3,78,4,15,145,155,149,160,219,223,13,0,0,4,0,0,0,0,0,0,12
0,47,7,14,90,98,149,160,219,223,6,0,0,7,0,0,0,0,0,0,131
21,31,19,19,99,99,149,160,219,223,1,0,0,13,0,0,0,0,0,0,10
0,31,1,15,99,99,149,160,219,223,13,0,0,1,0,0,0,0,0,0,16
3,84,7,9,53,98,149,160,219,223,1,0,0,7,0,0,0,0,0,0,21
3,84,5,5,53,98,149,160,219,223,1,0,0,1,0,0,0,0,0,0,21
3,9,9,10,51,53,149,160,219,223,1,0,0,9,0,0,0,0,0,0,16
3,4,5,11,3,11,149,160,219,223,7,0,0,5,0,0,0,0,0,0,12
0,84,7,9,53,98,149,160,219,223,1,0,0,8.5,0,0,0,3,0,0,4
0,2,9,11,20,21,149,160,219,223,3,0,0,9,0,0,0,0,0,0,130
5,14,1,8,78,91,149,160,219,223,6,0,0,1,0,0,0,0,0,0,16
3,24,1,9,55,66,149,160,219,223,6,0,0,6.5,0,0,0,0,0,0,4
0,2,8,11,9,14,149,160,219,223,3,0,0,8,0,0,0,0,0,0,130
3,20,7,10,61,72,149,160,219,223,4,0,0,7,0,0,0,0,0,0,12
3,7,7,10,11,16,149,160,219,223,4,0,0,7,0,0,0,0,0,0,12
0,3,7,11,24,35,149,160,219,223,5,0,0,7,0,0,0,0,0,0,130
3,14,1,8,78,91,149,160,219,223,6,0,0,1,0,0,0,0,0,0,15
3,84,7,11,53,98,149,160,219,223,4,0,0,7,0,0,0,0,0,0,11
3,16,3,1,45,49,149,160,219,223,1,0,0,0,0,0,0,3,0,0,18
5,78,15,15,145,155,149,160,219,223,1,0,0,11,0,0,0,4,0,0,5
1,11,1,4,35,38,149,160,219,223,4,0,0,1,0,0,0,0,0,0,16
3,84,1,10,53,98,149,160,219,223,8,0,0,1,0,0,0,0,0,0,11
0,10,7,10,108,111,149,160,219,223,4,0,0,7,0,0,0,0,0,0,131
3,84,3,5,53,98,149,160,219,223,3,0,0,1,0,0,0,0,0,0,11
0,29,7,11,48,59,149,160,219,223,5,0,0,7,0,0,0,0,0,0,131
0,84,3,10,53,98,149,160,219,223,7,0,0,3,0,0,0,0,0,0,2
0,13,7,11,91,101,149,160,219,223,5,0,0,4,0,0,0,0,0,0,130
1,3,2,9,5,10,149,160,219,223,5,0,0,2,0,0,0,0,0,0,5
0,3,3,10,5,10,149,160,219,223,7,0,0,3,0,0,0,0,0,0,2
3,84,1,10,53,98,149,160,219,223,10,0,0,1,0,0,0,0,0,0,1
0,29,7,11,48,59,149,160,219,223,5,0,0,7,0,0,0,0,0,0,131
3,84,3,6,53,98,149,160,219,223,4,0,0,1,0,0,0,0,0,0,4
5,78,1,1,145,155,149,160,219,223,1,0,0,1,0,0,0,0,0,0,5
0,42,1,30,122,131,149,160,219,223,30,0,0,1,0,0,0,0,0,0,111
0,78,7,10,145,155,149,160,219,223,3,0,0,7,0,0,0,0,0,0,131
0,42,7,10,95,106,149,160,219,223,3,0,0,7,0,0,0,0,0,0,131
0,78,7,10,145,155,149,160,219,223,3,0,0,7,0,0,0,0,0,0,131
0,78,7,10,145,155,149,160,219,223,3,0,0,7,0,0,0,0,0,0,131
0,78,8,7,145,155,149,160,219,223,2,0,0,8,0,0,0,0,0,0,132
0,20,8,7,75,86,149,160,219,223,2,0,0,8,0,0,0,0,0,0,131
0,13,9,10,91,101,149,160,219,223,2,0,0,9,0,0,0,0,0,0,131
0,8,8,7,34,45,149,160,219,223,2,0,0,8,0,0,0,0,0,0,131
0,7,9,10,40,50,149,160,219,223,2,0,0,9,0,0,0,0,0,0,130
0,78,1,30,145,155,149,160,219,223,30,0,0,1,0,0,0,0,0,0,111
3,11,16,16,134,145,149,160,219,223,2,0,0,16,0,0,0,0,0,0,122
0,7,6,7,40,50,149,160,219,223,4,0,0,6,0,0,0,0,0,0,131
0,78,7,7,145,155,149,160,219,223,2,0,0,7,0,0,0,0,0,0,132
0,2,6,7,16,25,149,160,219,223,4,0,0,6,0,0,0,0,0,0,131
0,22,7,7,113,118,149,160,219,223,2,0,0,7,0,0,0,0,0,0,131
0,42,8,6,122,131,149,160,219,223,1,0,0,8,0,0,0,0,0,0,132
3,27,7,56,130,142,149,160,219,223,52,0,0,7,0,0,0,0,0,0,82
0,22,7,10,113,118,149,160,219,223,3,0,0,7,0,0,0,0,0,0,130
0,11,1,1,134,145,149,160,219,223,3,0,0,1,0,0,0,0,0,0,137
0,42,7,10,122,131,149,160,219,223,3,0,0,7,0,0,0,0,0,0,130
0,30,8,10,149,154,149,160,219,223,2,0,0,8,0,0,0,0,0,0,130
0,29,1,10,48,59,149,160,219,223,10,0,0,1,0,0,0,0,0,0,130
0,20,7,7,75,86,149,160,219,223,2,0,0,7,0,0,0,0,0,0,131
0,47,8,10,90,98,149,160,219,223,2,0,0,8,0,0,0,0,0,0,130
0,42,7,7,122,131,149,160,219,223,2,0,0,7,0,0,0,0,0,0,131
0,3,7,7,16,25,149,160,219,223,2,0,0,7,0,0,0,0,0,0,131
0,42,8,42,122,131,149,160,219,223,31,0,0,8,0,0,0,0,0,0,102
0,78,1,7,145,155,149,160,219,223,8,0,0,1,0,0,0,0,0,0,131
3,47,1,19,90,98,149,160,219,223,19,0,0,1,0,0,0,0,0,0,120
0,78,1,31,145,155,149,160,219,223,33,0,0,1,0,0,0,0,0,0,107
5,17,7,11,84,93,149,160,219,223,2,0,0,7,0,0,0,0,0,0,133
0,30,7,9,149,154,149,160,219,223,3,0,0,7,0,0,0,0,0,0,130
0,29,7,11,48,59,149,160,219,223,2,0,0,7,0,0,0,0,0,0,133
0,42,7,9,95,106,149,160,219,223,2,0,0,7,0,0,0,0,0,0,131
0,42,7,29,95,106,149,160,219,223,22,0,0,7,0,0,0,0,0,0,111
0,29,8,9,48,59,149,160,219,223,2,0,0,8,0,0,0,0,0,0,130
0,20,1,9,75,86,149,160,219,223,9,0,0,1,0,0,0,0,0,0,131
0,10,8,6,99,99,149,160,219,223,1,0,0,8,0,0,0,0,0,0,132
0,27,1,9,130,142,149,160,219,223,8,0,0,1,0,0,0,0,0,0,131
0,22,7,5,113,118,149,160,219,223,1,0,0,6,0,0,0,0,0,0,132
3,47,1,10,90,98,149,160,219,223,8,0,0,1,0,0,0,0,0,0,130
3,42,1,65,95,106,149,160,219,223,67,0,0,1,0,0,0,0,0,0,71
3,17,5,12,84,93,149,160,219,223,10,0,0,5,0,0,0,0,0,0,121
3,3,1,5,18,22,149,160,219,223,5,0,0,1,0,0,0,0,0,0,130
3,11,2,5,134,145,149,160,219,223,2,0,0,2,0,0,0,0,0,0,133
3,8,3,5,34,45,149,160,219,223,1,0,0,3,0,0,0,0,0,0,130
3,42,5,11,122,131,149,160,219,223,6,0,0,5,0,0,0,0,0,0,121
5,22,7,13,113,118,149,160,219,223,3,0,0,4,0,0,0,0,0,0,123
0,42,1,1,95,106,149,160,219,223,1,0,0,1,0,0,0,0,0,0,131
5,22,7,13,113,118,149,160,219,223,3,0,0,4,0,0,0,0,0,0,123
3,7,7,13,40,50,149,160,219,223,3,0,0,4,0,0,0,0,0,0,123
0,17,1,1,84,93,149,160,219,223,1,0,0,1,0,0,0,0,0,0,131
3,42,7,13,122,131,149,160,219,223,3,0,0,4,0,0,0,0,0,0,123
3,42,5,13,95,106,149,160,219,223,6,0,0,5,0,0,0,0,0,0,122
0,27,15,30,130,142,149,160,219,223,16,0,0,15,0,0,0,0,0,0,131
3,78,5,13,145,155,149,160,219,223,6,0,0,5,0,0,0,0,0,0,122
5,20,1,11,75,86,149,160,219,223,11,0,0,1,0,0,0,0,0,0,121
3,17,5,13,84,93,149,160,219,223,6,0,0,5,0,0,0,0,0,0,122
8,35,5,9,105,111,149,160,219,223,7,0,0,5,0,0,0,0,0,0,121
0,35,2,2,105,111,149,160,219,223,2,0,0,2,0,0,0,0,0,0,133
5,35,5,9,105,111,149,160,219,223,8,0,0,5,0,0,0,0,0,0,121
3,17,5,9,84,93,149,160,219,223,7,0,0,5,0,0,0,0,0,0,121
3,29,5,9,48,59,149,160,219,223,7,0,0,5,0,0,0,0,0,0,121
3,11,1,6,134,145,149,160,219,223,7,0,0,1,0,0,0,0,0,0,63
0,10,6,10,108,111,149,160,219,223,5,0,0,6,0,0,0,0,0,0,121
0,78,6,10,145,155,149,160,219,223,5,0,0,6,0,0,0,0,0,0,121
0,42,6,10,95,106,149,160,219,223,5,0,0,6,0,0,0,0,0,0,121
0,78,6,10,145,155,149,160,219,223,5,0,0,6,0,0,0,0,0,0,121
0,78,4,20,145,155,149,160,219,223,16,0,0,4,0,0,0,0,0,0,141
0,1,1,22,1,22,149,160,219,223,24,0,0,1,0,0,0,0,0,0,107
3,13,1,10,91,101,149,160,219,223,10,0,0,1,0,0,0,0,0,0,121
3,20,1,10,75,86,149,160,219,223,10,0,0,1,0,0,0,0,0,0,121
3,29,7,10,48,59,149,160,219,223,4,0,0,7,0,0,0,0,0,0,121
3,29,7,10,48,59,149,160,219,223,4,0,0,7,0,0,0,0,0,0,121
1,47,7,10,90,98,149,160,219,223,4,0,0,7,0,0,0,0,0,0,121
3,78,5,11,145,155,149,160,219,223,5,0,0,5,0,0,0,0,0,0,122
1,27,1,2,130,142,149,160,219,223,4,0,0,1,0,0,0,0,0,0,127
3,27,7,10,130,142,149,160,219,223,4,0,0,7,0,0,0,0,0,0,121
3,20,7,10,75,86,149,160,219,223,4,0,0,7,0,0,0,0,0,0,121
3,47,5,11,90,98,149,160,219,223,5,0,0,5,0,0,0,0,0,0,122
3,47,5,11,90,98,149,160,219,223,5,0,0,5,0,0,0,0,0,0,122
3,8,5,11,34,45,149,160,219,223,5,0,0,5,0,0,0,0,0,0,122
3,3,5,11,18,22,149,160,219,223,5,0,0,5,0,0,0,0,0,0,122
3,29,5,11,48,59,149,160,219,223,5,0,0,5,0,0,0,0,0,0,122
0,42,6,10,95,106,149,160,219,223,4,0,0,6,0,0,0,0,0,0,121
1,22,2,10,113,118,149,160,219,223,9,0,0,2,0,0,0,0,0,0,121
5,42,2,10,122,131,149,160,219,223,9,0,0,2,0,0,0,0,0,0,121
3,47,5,11,90,98,149,160,219,223,5,0,0,5,0,0,0,0,0,0,122
3,30,5,11,149,154,149,160,219,223,5,0,0,5,0,0,0,0,0,0,122
3,3,7,10,24,35,149,160,219,223,4,0,0,7,0,0,0,0,0,0,121
3,29,5,11,48,59,149,160,219,223,5,0,0,5,0,0,0,0,0,0,122
3,30,7,10,149,154,149,160,219,223,4,0,0,7,0,0,0,0,0,0,121
3,13,2,10,91,101,149,160,219,223,9,0,0,2,0,0,0,0,0,0,121
1,2,7,10,20,21,149,160,219,223,4,0,0,7,0,0,0,0,0,0,121
0,7,9,19,40,50,149,160,219,223,10,0,0,9,0,0,0,0,0,0,140
3,43,1,50,146,150,149,160,219,223,50,0,0,1,0,0,0,0,0,0,81
0,15,6,10,34,36,149,160,219,223,4,0,0,6,0,0,0,0,0,0,120
3,22,3,6,113,118,149,160,219,223,4,0,0,3,0,0,0,0,0,0,124
1,29,1,1,48,59,149,160,219,223,3,0,0,1,0,0,0,0,0,0,127
3,10,4,5,99,99,149,160,219,223,3,0,0,4,0,0,0,0,0,0,122
5,15,3,5,34,36,149,160,219,223,5,0,0,1,0,0,0,2,0,0,122
0,27,9,19,130,142,149,160,219,223,10,0,0,9,0,0,0,0,0,0,140
5,17,5,10,84,93,149,160,219,223,2,0,0,5,0,0,0,0,0,0,62
3,15,2,5,34,36,149,160,219,223,3,0,0,1,0,0,0,1,0,0,122
3,29,5,5,48,59,149,160,219,223,1,0,0,5,0,0,0,0,0,0,122
5,47,2,8,90,98,149,160,219,223,4,0,0,2,0,0,0,0,0,0,121
3,8,1,16,34,45,149,160,219,223,16,0,0,1,0,0,0,0,0,0,110
0,35,2,7,105,111,149,160,219,223,4,0,0,2,0,0,0,0,0,0,122
0,35,1,15,105,111,149,160,219,223,15,0,0,1,0,0,0,0,0,0,111
0,42,7,25,122,131,149,160,219,223,21,0,0,7,0,0,0,0,0,0,131
0,22,1,21,113,118,149,160,219,223,21,0,0,1,0,0,0,0,0,0,104
3,42,8,24,122,131,149,160,219,223,17,0,0,8,0,0,0,0,0,0,101
3,22,5,16,83,91,149,160,219,223,8,0,0,5,0,0,0,0,0,0,112
3,10,3,14,99,99,149,160,219,223,9,0,0,1,0,0,0,0,0,0,111
0,8,4,14,34,45,149,160,219,223,8,0,0,0,0,0,0,1,0,0,111
0,3,9,19,16,25,149,160,219,223,10,0,0,9,0,0,0,0,0,0,140
1,8,2,11,34,45,149,160,219,223,10,0,0,1,0,0,0,0,0,0,112
5,15,1,9,34,36,149,160,219,223,7,0,0,1,0,0,0,0,0,0,116
3,15,1,11,34,36,149,160,219,223,11,0,0,1,0,0,0,0,0,0,111
0,15,1,14,34,36,149,160,219,223,12,0,0,1,0,0,0,0,0,0,111
3,15,3,9,34,36,149,160,219,223,7,0,0,3,0,0,0,0,0,0,113
3,42,4,5,95,106,149,160,219,223,2,0,0,4,0,0,0,0,0,0,117
3,17,7,13,84,93,149,160,219,223,4,0,0,7,0,0,0,0,0,0,111
5,35,7,13,105,111,149,160,219,223,4,0,0,7,0,0,0,0,0,0,111
8,35,7,13,105,111,149,160,219,223,4,0,0,7,0,0,0,0,0,0,111
3,29,7,13,48,59,149,160,219,223,4,0,0,7,0,0,0,0,0,0,111
3,17,7,13,84,93,149,160,219,223,4,0,0,7,0,0,0,0,0,0,111
3,42,5,14,122,131,149,160,219,223,6,0,0,5,0,0,0,0,0,0,112
3,7,5,9,40,50,149,160,219,223,7,0,0,5,0,0,0,0,0,0,112
5,42,9,9,122,131,149,160,219,223,3,0,0,9,0,0,0,0,0,0,112
5,22,5,9,113,118,149,160,219,223,7,0,0,5,0,0,0,0,0,0,112
5,22,5,9,113,118,149,160,219,223,7,0,0,5,0,0,0,0,0,0,112
0,1,9,19,9,19,149,160,219,223,10,0,0,9,0,0,0,0,0,0,140
3,35,4,11,105,111,149,160,219,223,9,0,0,4,0,0,0,0,0,0,111
3,78,4,11,145,155,149,160,219,223,9,0,0,4,0,0,0,0,0,0,111
3,22,4,11,113,118,149,160,219,223,9,0,0,4,0,0,0,0,0,0,111
3,78,4,11,145,155,149,160,219,223,9,0,0,4,0,0,0,0,0,0,111
3,47,4,11,90,98,149,160,219,223,9,0,0,4,0,0,0,0,0,0,111
3,47,4,11,90,98,149,160,219,223,9,0,0,4,0,0,0,0,0,0,111
3,3,1,7,18,22,149,160,219,223,9,0,0,1,0,0,0,0,0,0,113
3,29,4,11,48,59,149,160,219,223,9,0,0,4,0,0,0,0,0,0,111
3,20,4,11,75,86,149,160,219,223,9,0,0,4,0,0,0,0,0,0,111
3,29,4,11,48,59,149,160,219,223,9,0,0,4,0,0,0,0,0,0,111
3,30,4,11,149,154,149,160,219,223,9,0,0,4,0,0,0,0,0,0,111
3,47,4,11,90,98,149,160,219,223,9,0,0,4,0,0,0,0,0,0,111
3,42,4,11,122,131,149,160,219,223,9,0,0,4,0,0,0,0,0,0,111
3,11,4,11,134,145,149,160,219,223,9,0,0,4,0,0,0,0,0,0,111
5,22,4,11,113,118,149,160,219,223,9,0,0,4,0,0,0,0,0,0,111
0,11,9,19,134,145,149,160,219,223,11,0,0,9,0,0,0,0,0,0,140
3,17,7,11,84,93,149,160,219,223,5,0,0,7,0,0,0,0,0,0,111
5,17,5,11,84,93,149,160,219,223,7,0,0,5,0,0,0,0,0,0,112
3,78,5,11,145,155,149,160,219,223,7,0,0,5,0,0,0,0,0,0,112
3,42,5,11,95,106,149,160,219,223,7,0,0,5,0,0,0,0,0,0,112
0,78,8,11,145,155,149,160,219,223,3,0,0,8,0,0,0,0,0,0,111
0,42,8,11,95,106,149,160,219,223,3,0,0,8,0,0,0,0,0,0,111
0,78,8,11,145,155,149,160,219,223,3,0,0,8,0,0,0,0,0,0,111
0,42,1,11,95,106,149,160,219,223,11,0,0,1,0,0,0,0,0,0,111
3,29,7,8,48,59,149,160,219,223,4,0,0,7,0,0,0,0,0,0,112
3,29,7,8,48,59,149,160,219,223,4,0,0,7,0,0,0,0,0,0,112
3,27,7,8,130,142,149,160,219,223,4,0,0,7,0,0,0,0,0,0,112
3,20,7,8,75,86,149,160,219,223,4,0,0,7,0,0,0,0,0,0,112
3,30,7,8,149,154,149,160,219,223,4,0,0,7,0,0,0,0,0,0,112
0,2,9,19,16,25,149,160,219,223,10,0,0,9,0,0,0,0,0,0,140
1,22,7,8,113,118,149,160,219,223,3,0,0,7,0,0,0,0,0,0,111
5,42,7,10,122,131,149,160,219,223,3,0,0,7,0,0,0,0,0,0,111
0,11,7,8,134,145,149,160,219,223,3,0,0,7,0,0,0,0,0,0,111
3,13,7,8,91,101,149,160,219,223,3,0,0,7,0,0,0,0,0,0,111
5,47,7,8,90,98,149,160,219,223,3,0,0,7,0,0,0,0,0,0,111
3,47,1,11,90,98,149,160,219,223,11,0,0,1,0,0,0,0,0,0,110
0,15,3,5,34,36,149,160,219,223,2,0,0,3,0,0,0,0,0,0,113
0,43,1,9,146,150,149,160,219,223,7,0,0,1,0,0,0,0,0,0,110
1,2,5,5,7,7,149,160,219,223,1,0,0,4,0,0,0,0,0,0,111
0,22,3,5,83,91,149,160,219,223,2,0,0,1,0,0,0,0,0,0,111
0,22,1,12,83,91,149,160,219,223,14,0,0,0,0,0,0,1,0,0,101
0,43,2,4,146,150,149,160,219,223,1,0,0,1,0,0,0,0,0,0,111
0,42,1,0,122,131,149,160,219,223,2,0,0,1,0,0,0,0,0,0,111
3,15,2,4,34,36,149,160,219,223,1,0,0,2,0,0,0,0,0,0,110
3,29,10,13,48,59,149,160,219,223,2,0,0,9,0,0,0,0,0,0,101
3,29,10,13,48,59,149,160,219,223,2,0,0,9,0,0,0,0,0,0,51
3,27,10,13,130,142,149,160,219,223,2,0,0,9,0,0,0,0,0,0,101
3,20,10,13,75,86,149,160,219,223,2,0,0,9,0,0,0,0,0,0,101
3,30,10,13,149,154,149,160,219,223,2,0,0,9,0,0,0,0,0,0,101
3,78,10,13,145,155,149,160,219,223,2,0,0,9,0,0,0,0,0,0,101
5,22,8,10,113,118,149,160,219,223,3,0,0,8,0,0,0,0,0,0,102
0,27,6,10,130,142,149,160,219,223,5,0,0,6,0,0,0,0,0,0,102
0,78,8,30,145,155,149,160,219,223,20,0,0,8,0,0,0,0,0,0,131
5,47,7,13,90,98,149,160,219,223,4,0,0,7,0,0,0,0,0,0,101
3,13,7,13,91,101,149,160,219,223,4,0,0,7,0,0,0,0,0,0,101
0,42,7,13,122,131,149,160,219,223,4,0,0,7,0,0,0,0,0,0,101
3,43,6,10,146,150,149,160,219,223,4,0,0,6,0,0,0,0,0,0,102
3,7,6,10,85,95,149,160,219,223,4,0,0,6,0,0,0,0,0,0,102
5,8,1,4,115,121,149,160,219,223,4,0,0,1,0,0,0,0,0,0,107
0,29,8,18,48,59,149,160,219,223,11,0,0,8,0,0,0,0,0,0,139
8,47,6,10,90,98,149,160,219,223,4,0,0,6,0,0,0,0,0,0,102
3,42,8,12,122,131,149,160,219,223,4,0,0,8,0,0,0,0,0,0,102
3,78,8,12,145,155,149,160,219,223,4,0,0,8,0,0,0,0,0,0,102
3,22,8,12,83,91,149,160,219,223,4,0,0,8,0,0,0,0,0,0,102
3,42,8,12,95,106,149,160,219,223,4,0,0,8,0,0,0,0,0,0,102
3,35,8,11,105,111,149,160,219,223,3,0,0,8,0,0,0,0,0,0,101
3,78,8,11,145,155,149,160,219,223,3,0,0,8,0,0,0,0,0,0,101
3,17,9,8,84,93,149,160,219,223,1,0,0,9,0,0,0,0,0,0,102
5,35,9,8,105,111,149,160,219,223,1,0,0,9,0,0,0,0,0,0,102
8,35,9,8,105,111,149,160,219,223,1,0,0,5,0,0,0,0,0,0,102
3,78,1,11,145,155,149,160,219,223,11,0,0,1,0,0,0,0,0,0,101
3,47,8,11,90,98,149,160,219,223,3,0,0,8,0,0,0,0,0,0,101
3,47,8,11,90,98,149,160,219,223,3,0,0,8,0,0,0,0,0,0,101
3,29,8,11,48,59,149,160,219,223,3,0,0,8,0,0,0,0,0,0,101
0,1,7,18,9,18,149,160,219,223,11,0,0,7,0,0,0,0,0,0,139
3,20,1,11,75,86,149,160,219,223,11,0,0,1,0,0,0,0,0,0,101
3,29,1,11,48,59,149,160,219,223,11,0,0,1,0,0,0,0,0,0,101
3,47,1,11,90,98,149,160,219,223,11,0,0,1,0,0,0,0,0,0,101
3,30,8,11,149,154,149,160,219,223,3,0,0,8,0,0,0,0,0,0,101
1,2,1,2,7,7,149,160,219,223,2,0,0,1,0,0,0,0,0,0,109
3,7,1,1,40,50,149,160,219,223,1,0,0,1,0,0,0,0,0,0,111
0,42,6,10,95,106,149,160,219,223,5,0,0,6,0,0,0,0,0,0,101
0,1,7,18,9,18,149,160,219,223,11,0,0,7,0,0,0,0,0,0,139
0,78,1,10,145,155,149,160,219,223,10,0,0,1,0,0,0,0,0,0,101
0,42,6,10,95,106,149,160,219,223,5,0,0,6,0,0,0,0,0,0,101
0,15,1,2,34,36,149,160,219,223,4,0,0,1,0,0,0,0,0,0,107
0,43,6,8,146,150,149,160,219,223,4,0,0,6,0,0,0,0,0,0,102
0,42,6,10,95,106,149,160,219,223,5,0,0,6,0,0,0,0,0,0,101
5,42,2,6,122,131,149,160,219,223,4,0,0,2,0,0,0,0,0,0,106
0,43,1,7,146,150,149,160,219,223,7,0,0,1,0,0,0,0,0,0,104
